date,hour,time_local,month,weekday,season,usage,prcp,tmax,tmin,year
2020-11-06,3,03:00:00,November,Friday,Fall,0.44,0,50,35,2020
2020-11-06,4,04:00:00,November,Friday,Fall,0.6,0,50,35,2020
2020-11-06,5,05:00:00,November,Friday,Fall,1.05,0,50,35,2020
2020-11-06,6,06:00:00,November,Friday,Fall,1.34,0,50,35,2020
2020-11-06,7,07:00:00,November,Friday,Fall,0.22,0,50,35,2020
2020-11-06,8,08:00:00,November,Friday,Fall,2.09,0,50,35,2020
2020-11-06,9,09:00:00,November,Friday,Fall,1.56,0,50,35,2020
2020-11-06,10,10:00:00,November,Friday,Fall,1.31,0,50,35,2020
2020-11-06,11,11:00:00,November,Friday,Fall,1.4100000000000001,0,50,35,2020
2020-11-06,12,12:00:00,November,Friday,Fall,0.53,0,50,35,2020
2020-11-06,13,13:00:00,November,Friday,Fall,2.42,0,50,35,2020
2020-11-06,14,14:00:00,November,Friday,Fall,0.81,0,50,35,2020
2020-11-06,15,15:00:00,November,Friday,Fall,3.66,0,50,35,2020
2020-11-06,16,16:00:00,November,Friday,Fall,3.6399999999999997,0,50,35,2020
2020-11-06,17,17:00:00,November,Friday,Fall,0.8400000000000001,0,50,35,2020
2020-11-06,18,18:00:00,November,Friday,Fall,0.51,0,50,35,2020
2020-11-06,19,19:00:00,November,Friday,Fall,1.52,0,50,35,2020
2020-11-06,20,20:00:00,November,Friday,Fall,1.5,0,50,35,2020
2020-11-06,21,21:00:00,November,Friday,Fall,1.96,0,50,35,2020
2020-11-06,22,22:00:00,November,Friday,Fall,2.02,0,50,35,2020
2020-11-06,23,23:00:00,November,Friday,Fall,4.9,0,50,35,2020
2020-11-07,0,00:00:00,November,Saturday,Fall,2.02,0,46,34,2020
2020-11-07,1,01:00:00,November,Saturday,Fall,1.6,0,46,34,2020
2020-11-07,2,02:00:00,November,Saturday,Fall,0.27,0,46,34,2020
2020-11-07,3,03:00:00,November,Saturday,Fall,0.38,0,46,34,2020
2020-11-07,4,04:00:00,November,Saturday,Fall,0.39999999999999997,0,46,34,2020
2020-11-07,5,05:00:00,November,Saturday,Fall,0.07,0,46,34,2020
2020-11-07,6,06:00:00,November,Saturday,Fall,0.1,0,46,34,2020
2020-11-07,7,07:00:00,November,Saturday,Fall,0.39,0,46,34,2020
2020-11-07,8,08:00:00,November,Saturday,Fall,0.66,0,46,34,2020
2020-11-07,9,09:00:00,November,Saturday,Fall,1.4,0,46,34,2020
2020-11-07,10,10:00:00,November,Saturday,Fall,1.6,0,46,34,2020
2020-11-07,11,11:00:00,November,Saturday,Fall,2.29,0,46,34,2020
2020-11-07,12,12:00:00,November,Saturday,Fall,2.66,0,46,34,2020
2020-11-07,13,13:00:00,November,Saturday,Fall,4.34,0,46,34,2020
2020-11-07,14,14:00:00,November,Saturday,Fall,3.15,0,46,34,2020
2020-11-07,15,15:00:00,November,Saturday,Fall,1.97,0,46,34,2020
2020-11-07,16,16:00:00,November,Saturday,Fall,4.779999999999999,0,46,34,2020
2020-11-07,17,17:00:00,November,Saturday,Fall,3.65,0,46,34,2020
2020-11-07,18,18:00:00,November,Saturday,Fall,2.63,0,46,34,2020
2020-11-07,19,19:00:00,November,Saturday,Fall,4.26,0,46,34,2020
2020-11-07,20,20:00:00,November,Saturday,Fall,7.76,0,46,34,2020
2020-11-07,21,21:00:00,November,Saturday,Fall,2.45,0,46,34,2020
2020-11-07,22,22:00:00,November,Saturday,Fall,0.83,0,46,34,2020
2020-11-07,23,23:00:00,November,Saturday,Fall,1.1199999999999999,0,46,34,2020
2020-11-08,0,00:00:00,November,Sunday,Fall,1.3599999999999999,0,49,32,2020
2020-11-08,1,01:00:00,November,Sunday,Fall,1.09,0,49,32,2020
2020-11-08,2,02:00:00,November,Sunday,Fall,1.4100000000000001,0,49,32,2020
2020-11-08,3,03:00:00,November,Sunday,Fall,1.01,0,49,32,2020
2020-11-08,4,04:00:00,November,Sunday,Fall,1.02,0,49,32,2020
2020-11-08,5,05:00:00,November,Sunday,Fall,1.02,0,49,32,2020
2020-11-08,6,06:00:00,November,Sunday,Fall,1.4,0,49,32,2020
2020-11-08,7,07:00:00,November,Sunday,Fall,1.01,0,49,32,2020
2020-11-08,8,08:00:00,November,Sunday,Fall,1.93,0,49,32,2020
2020-11-08,9,09:00:00,November,Sunday,Fall,2.38,0,49,32,2020
2020-11-08,10,10:00:00,November,Sunday,Fall,2.34,0,49,32,2020
2020-11-08,11,11:00:00,November,Sunday,Fall,2.1,0,49,32,2020
2020-11-08,12,12:00:00,November,Sunday,Fall,1.4100000000000001,0,49,32,2020
2020-11-08,13,13:00:00,November,Sunday,Fall,1.26,0,49,32,2020
2020-11-08,14,14:00:00,November,Sunday,Fall,1,0,49,32,2020
2020-11-08,15,15:00:00,November,Sunday,Fall,1.28,0,49,32,2020
2020-11-08,16,16:00:00,November,Sunday,Fall,1,0,49,32,2020
2020-11-08,17,17:00:00,November,Sunday,Fall,1.56,0,49,32,2020
2020-11-08,18,18:00:00,November,Sunday,Fall,4.93,0,49,32,2020
2020-11-08,19,19:00:00,November,Sunday,Fall,4.47,0,49,32,2020
2020-11-08,20,20:00:00,November,Sunday,Fall,4.9399999999999995,0,49,32,2020
2020-11-08,21,21:00:00,November,Sunday,Fall,3.83,0,49,32,2020
2020-11-08,22,22:00:00,November,Sunday,Fall,3.31,0,49,32,2020
2020-11-08,23,23:00:00,November,Sunday,Fall,2.78,0,49,32,2020
2020-11-09,0,00:00:00,November,Monday,Fall,3.31,0.1,45,28,2020
2020-11-09,1,01:00:00,November,Monday,Fall,2.4,0.1,45,28,2020
2020-11-09,2,02:00:00,November,Monday,Fall,2.75,0.1,45,28,2020
2020-11-09,3,03:00:00,November,Monday,Fall,2.93,0.1,45,28,2020
2020-11-09,4,04:00:00,November,Monday,Fall,2.7399999999999998,0.1,45,28,2020
2020-11-09,5,05:00:00,November,Monday,Fall,2.6799999999999997,0.1,45,28,2020
2020-11-09,6,06:00:00,November,Monday,Fall,2.67,0.1,45,28,2020
2020-11-09,7,07:00:00,November,Monday,Fall,2.68,0.1,45,28,2020
2020-11-09,8,08:00:00,November,Monday,Fall,3.11,0.1,45,28,2020
2020-11-09,9,09:00:00,November,Monday,Fall,4.52,0.1,45,28,2020
2020-11-09,10,10:00:00,November,Monday,Fall,4.54,0.1,45,28,2020
2020-11-09,11,11:00:00,November,Monday,Fall,2.99,0.1,45,28,2020
2020-11-09,12,12:00:00,November,Monday,Fall,0.71,0.1,45,28,2020
2020-11-09,13,13:00:00,November,Monday,Fall,0.5,0.1,45,28,2020
2020-11-09,14,14:00:00,November,Monday,Fall,0.73,0.1,45,28,2020
2020-11-09,15,15:00:00,November,Monday,Fall,0.39,0.1,45,28,2020
2020-11-09,16,16:00:00,November,Monday,Fall,1.5899999999999999,0.1,45,28,2020
2020-11-09,17,17:00:00,November,Monday,Fall,4.609999999999999,0.1,45,28,2020
2020-11-09,18,18:00:00,November,Monday,Fall,4.61,0.1,45,28,2020
2020-11-09,19,19:00:00,November,Monday,Fall,6.35,0.1,45,28,2020
2020-11-09,20,20:00:00,November,Monday,Fall,4.08,0.1,45,28,2020
2020-11-09,21,21:00:00,November,Monday,Fall,2.76,0.1,45,28,2020
2020-11-09,22,22:00:00,November,Monday,Fall,1.74,0.1,45,28,2020
2020-11-09,23,23:00:00,November,Monday,Fall,1.57,0.1,45,28,2020
2020-11-10,0,00:00:00,November,Tuesday,Fall,0.5,0.01,48,37,2020
2020-11-10,1,01:00:00,November,Tuesday,Fall,0.14,0.01,48,37,2020
2020-11-10,2,02:00:00,November,Tuesday,Fall,0.5,0.01,48,37,2020
2020-11-10,3,03:00:00,November,Tuesday,Fall,1.06,0.01,48,37,2020
2020-11-10,4,04:00:00,November,Tuesday,Fall,0.77,0.01,48,37,2020
2020-11-10,5,05:00:00,November,Tuesday,Fall,1.35,0.01,48,37,2020
2020-11-10,6,06:00:00,November,Tuesday,Fall,0.48,0.01,48,37,2020
2020-11-10,7,07:00:00,November,Tuesday,Fall,0.82,0.01,48,37,2020
2020-11-10,8,08:00:00,November,Tuesday,Fall,0.95,0.01,48,37,2020
2020-11-10,9,09:00:00,November,Tuesday,Fall,1.7,0.01,48,37,2020
2020-11-10,10,10:00:00,November,Tuesday,Fall,2.5500000000000003,0.01,48,37,2020
2020-11-10,11,11:00:00,November,Tuesday,Fall,2.2,0.01,48,37,2020
2020-11-10,12,12:00:00,November,Tuesday,Fall,2.31,0.01,48,37,2020
2020-11-10,13,13:00:00,November,Tuesday,Fall,1.6,0.01,48,37,2020
2020-11-10,14,14:00:00,November,Tuesday,Fall,2.32,0.01,48,37,2020
2020-11-10,15,15:00:00,November,Tuesday,Fall,2.22,0.01,48,37,2020
2020-11-10,16,16:00:00,November,Tuesday,Fall,3.77,0.01,48,37,2020
2020-11-10,17,17:00:00,November,Tuesday,Fall,3.27,0.01,48,37,2020
2020-11-10,18,18:00:00,November,Tuesday,Fall,3.6100000000000003,0.01,48,37,2020
2020-11-10,19,19:00:00,November,Tuesday,Fall,2.89,0.01,48,37,2020
2020-11-10,20,20:00:00,November,Tuesday,Fall,2.4000000000000004,0.01,48,37,2020
2020-11-10,21,21:00:00,November,Tuesday,Fall,3.4099999999999997,0.01,48,37,2020
2020-11-10,22,22:00:00,November,Tuesday,Fall,5.52,0.01,48,37,2020
2020-11-10,23,23:00:00,November,Tuesday,Fall,2.87,0.01,48,37,2020
2020-11-11,0,00:00:00,November,Wednesday,Fall,2.47,0,46,35,2020
2020-11-11,1,01:00:00,November,Wednesday,Fall,2.38,0,46,35,2020
2020-11-11,2,02:00:00,November,Wednesday,Fall,2.43,0,46,35,2020
2020-11-11,3,03:00:00,November,Wednesday,Fall,2.04,0,46,35,2020
2020-11-11,4,04:00:00,November,Wednesday,Fall,2.33,0,46,35,2020
2020-11-11,5,05:00:00,November,Wednesday,Fall,2.02,0,46,35,2020
2020-11-11,6,06:00:00,November,Wednesday,Fall,2.02,0,46,35,2020
2020-11-11,7,07:00:00,November,Wednesday,Fall,2.45,0,46,35,2020
2020-11-11,8,08:00:00,November,Wednesday,Fall,2.0300000000000002,0,46,35,2020
2020-11-11,9,09:00:00,November,Wednesday,Fall,2.41,0,46,35,2020
2020-11-11,10,10:00:00,November,Wednesday,Fall,2.12,0,46,35,2020
2020-11-11,11,11:00:00,November,Wednesday,Fall,4.23,0,46,35,2020
2020-11-11,12,12:00:00,November,Wednesday,Fall,4.59,0,46,35,2020
2020-11-11,13,13:00:00,November,Wednesday,Fall,2.04,0,46,35,2020
2020-11-11,14,14:00:00,November,Wednesday,Fall,5.34,0,46,35,2020
2020-11-11,15,15:00:00,November,Wednesday,Fall,5.609999999999999,0,46,35,2020
2020-11-11,16,16:00:00,November,Wednesday,Fall,3.6100000000000003,0,46,35,2020
2020-11-11,17,17:00:00,November,Wednesday,Fall,2.43,0,46,35,2020
2020-11-11,18,18:00:00,November,Wednesday,Fall,2.42,0,46,35,2020
2020-11-11,19,19:00:00,November,Wednesday,Fall,2.06,0,46,35,2020
2020-11-11,20,20:00:00,November,Wednesday,Fall,2.3200000000000003,0,46,35,2020
2020-11-11,21,21:00:00,November,Wednesday,Fall,2.04,0,46,35,2020
2020-11-11,22,22:00:00,November,Wednesday,Fall,2.65,0,46,35,2020
2020-11-11,23,23:00:00,November,Wednesday,Fall,2.86,0,46,35,2020
2020-11-12,0,00:00:00,November,Thursday,Fall,2.5700000000000003,0.3,50,39,2020
2020-11-12,1,01:00:00,November,Thursday,Fall,2.27,0.3,50,39,2020
2020-11-12,2,02:00:00,November,Thursday,Fall,2.67,0.3,50,39,2020
2020-11-12,3,03:00:00,November,Thursday,Fall,2.14,0.3,50,39,2020
2020-11-12,4,04:00:00,November,Thursday,Fall,1.1500000000000001,0.3,50,39,2020
2020-11-12,5,05:00:00,November,Thursday,Fall,1.08,0.3,50,39,2020
2020-11-12,6,06:00:00,November,Thursday,Fall,1.08,0.3,50,39,2020
2020-11-12,7,07:00:00,November,Thursday,Fall,1.46,0.3,50,39,2020
2020-11-12,8,08:00:00,November,Thursday,Fall,1.1400000000000001,0.3,50,39,2020
2020-11-12,9,09:00:00,November,Thursday,Fall,1.7200000000000002,0.3,50,39,2020
2020-11-12,10,10:00:00,November,Thursday,Fall,4.300000000000001,0.3,50,39,2020
2020-11-12,11,11:00:00,November,Thursday,Fall,4.7,0.3,50,39,2020
2020-11-12,12,12:00:00,November,Thursday,Fall,4.51,0.3,50,39,2020
2020-11-12,13,13:00:00,November,Thursday,Fall,3.3200000000000003,0.3,50,39,2020
2020-11-12,14,14:00:00,November,Thursday,Fall,3.3,0.3,50,39,2020
2020-11-12,15,15:00:00,November,Thursday,Fall,2.95,0.3,50,39,2020
2020-11-12,16,16:00:00,November,Thursday,Fall,3.11,0.3,50,39,2020
2020-11-12,17,17:00:00,November,Thursday,Fall,2.23,0.3,50,39,2020
2020-11-12,18,18:00:00,November,Thursday,Fall,3.2600000000000002,0.3,50,39,2020
2020-11-12,19,19:00:00,November,Thursday,Fall,2.21,0.3,50,39,2020
2020-11-12,20,20:00:00,November,Thursday,Fall,1.24,0.3,50,39,2020
2020-11-12,21,21:00:00,November,Thursday,Fall,2.22,0.3,50,39,2020
2020-11-12,22,22:00:00,November,Thursday,Fall,5.37,0.3,50,39,2020
2020-11-12,23,23:00:00,November,Thursday,Fall,4.85,0.3,50,39,2020
2020-11-13,0,00:00:00,November,Friday,Fall,3.51,0.39,54,42,2020
2020-11-13,1,01:00:00,November,Friday,Fall,2.23,0.39,54,42,2020
2020-11-13,2,02:00:00,November,Friday,Fall,1.6,0.39,54,42,2020
2020-11-13,3,03:00:00,November,Friday,Fall,1.44,0.39,54,42,2020
2020-11-13,4,04:00:00,November,Friday,Fall,1.1400000000000001,0.39,54,42,2020
2020-11-13,5,05:00:00,November,Friday,Fall,1.4,0.39,54,42,2020
2020-11-13,6,06:00:00,November,Friday,Fall,1.1,0.39,54,42,2020
2020-11-13,7,07:00:00,November,Friday,Fall,1.09,0.39,54,42,2020
2020-11-13,8,08:00:00,November,Friday,Fall,1.8599999999999999,0.39,54,42,2020
2020-11-13,9,09:00:00,November,Friday,Fall,1.45,0.39,54,42,2020
2020-11-13,10,10:00:00,November,Friday,Fall,1.96,0.39,54,42,2020
2020-11-13,11,11:00:00,November,Friday,Fall,1.47,0.39,54,42,2020
2020-11-13,12,12:00:00,November,Friday,Fall,1.46,0.39,54,42,2020
2020-11-13,13,13:00:00,November,Friday,Fall,1.8900000000000001,0.39,54,42,2020
2020-11-13,14,14:00:00,November,Friday,Fall,1.83,0.39,54,42,2020
2020-11-13,15,15:00:00,November,Friday,Fall,2.5300000000000002,0.39,54,42,2020
2020-11-13,16,16:00:00,November,Friday,Fall,5.48,0.39,54,42,2020
2020-11-13,17,17:00:00,November,Friday,Fall,2.75,0.39,54,42,2020
2020-11-13,18,18:00:00,November,Friday,Fall,1.57,0.39,54,42,2020
2020-11-13,19,19:00:00,November,Friday,Fall,1.62,0.39,54,42,2020
2020-11-13,20,20:00:00,November,Friday,Fall,2.62,0.39,54,42,2020
2020-11-13,21,21:00:00,November,Friday,Fall,3.07,0.39,54,42,2020
2020-11-13,22,22:00:00,November,Friday,Fall,4.67,0.39,54,42,2020
2020-11-13,23,23:00:00,November,Friday,Fall,8.47,0.39,54,42,2020
2020-11-14,0,00:00:00,November,Saturday,Fall,1.89,0.35,49,42,2020
2020-11-14,1,01:00:00,November,Saturday,Fall,0.59,0.35,49,42,2020
2020-11-14,2,02:00:00,November,Saturday,Fall,0.55,0.35,49,42,2020
2020-11-14,3,03:00:00,November,Saturday,Fall,0.42,0.35,49,42,2020
2020-11-14,4,04:00:00,November,Saturday,Fall,0.11,0.35,49,42,2020
2020-11-14,5,05:00:00,November,Saturday,Fall,0.41000000000000003,0.35,49,42,2020
2020-11-14,6,06:00:00,November,Saturday,Fall,0.12,0.35,49,42,2020
2020-11-14,7,07:00:00,November,Saturday,Fall,0.12,0.35,49,42,2020
2020-11-14,8,08:00:00,November,Saturday,Fall,0.53,0.35,49,42,2020
2020-11-14,9,09:00:00,November,Saturday,Fall,0.11,0.35,49,42,2020
2020-11-14,10,10:00:00,November,Saturday,Fall,0.65,0.35,49,42,2020
2020-11-14,11,11:00:00,November,Saturday,Fall,0.36,0.35,49,42,2020
2020-11-14,12,12:00:00,November,Saturday,Fall,5.08,0.35,49,42,2020
2020-11-14,13,13:00:00,November,Saturday,Fall,4.25,0.35,49,42,2020
2020-11-14,14,14:00:00,November,Saturday,Fall,1.92,0.35,49,42,2020
2020-11-14,15,15:00:00,November,Saturday,Fall,3.21,0.35,49,42,2020
2020-11-14,16,16:00:00,November,Saturday,Fall,5.55,0.35,49,42,2020
2020-11-14,17,17:00:00,November,Saturday,Fall,4.61,0.35,49,42,2020
2020-11-14,18,18:00:00,November,Saturday,Fall,1.48,0.35,49,42,2020
2020-11-14,19,19:00:00,November,Saturday,Fall,1.12,0.35,49,42,2020
2020-11-14,20,20:00:00,November,Saturday,Fall,0.8200000000000001,0.35,49,42,2020
2020-11-14,21,21:00:00,November,Saturday,Fall,4.03,0.35,49,42,2020
2020-11-14,22,22:00:00,November,Saturday,Fall,2.95,0.35,49,42,2020
2020-11-14,23,23:00:00,November,Saturday,Fall,1.31,0.35,49,42,2020
2020-11-15,0,00:00:00,November,Sunday,Fall,3.82,0.01,54,46,2020
2020-11-15,1,01:00:00,November,Sunday,Fall,1.46,0.01,54,46,2020
2020-11-15,2,02:00:00,November,Sunday,Fall,1.46,0.01,54,46,2020
2020-11-15,3,03:00:00,November,Sunday,Fall,1.37,0.01,54,46,2020
2020-11-15,4,04:00:00,November,Sunday,Fall,0.18,0.01,54,46,2020
2020-11-15,5,05:00:00,November,Sunday,Fall,1.27,0.01,54,46,2020
2020-11-15,6,06:00:00,November,Sunday,Fall,0.63,0.01,54,46,2020
2020-11-15,7,07:00:00,November,Sunday,Fall,0.41,0.01,54,46,2020
2020-11-15,8,08:00:00,November,Sunday,Fall,1.44,0.01,54,46,2020
2020-11-15,9,09:00:00,November,Sunday,Fall,4.1899999999999995,0.01,54,46,2020
2020-11-15,10,10:00:00,November,Sunday,Fall,4.59,0.01,54,46,2020
2020-11-15,11,11:00:00,November,Sunday,Fall,3.12,0.01,54,46,2020
2020-11-15,12,12:00:00,November,Sunday,Fall,1.75,0.01,54,46,2020
2020-11-15,13,13:00:00,November,Sunday,Fall,2.3,0.01,54,46,2020
2020-11-15,14,14:00:00,November,Sunday,Fall,3.2800000000000002,0.01,54,46,2020
2020-11-15,15,15:00:00,November,Sunday,Fall,1.81,0.01,54,46,2020
2020-11-15,16,16:00:00,November,Sunday,Fall,1.54,0.01,54,46,2020
2020-11-15,17,17:00:00,November,Sunday,Fall,1.3800000000000001,0.01,54,46,2020
2020-11-15,18,18:00:00,November,Sunday,Fall,1.21,0.01,54,46,2020
2020-11-15,19,19:00:00,November,Sunday,Fall,4.34,0.01,54,46,2020
2020-11-15,20,20:00:00,November,Sunday,Fall,6.12,0.01,54,46,2020
2020-11-15,21,21:00:00,November,Sunday,Fall,3.1,0.01,54,46,2020
2020-11-15,22,22:00:00,November,Sunday,Fall,2.48,0.01,54,46,2020
2020-11-15,23,23:00:00,November,Sunday,Fall,2.5300000000000002,0.01,54,46,2020
2020-11-16,0,00:00:00,November,Monday,Fall,1.6600000000000001,0.67,48,46,2020
2020-11-16,1,01:00:00,November,Monday,Fall,1.41,0.67,48,46,2020
2020-11-16,2,02:00:00,November,Monday,Fall,1.21,0.67,48,46,2020
2020-11-16,3,03:00:00,November,Monday,Fall,1.4500000000000002,0.67,48,46,2020
2020-11-16,4,04:00:00,November,Monday,Fall,1.1,0.67,48,46,2020
2020-11-16,5,05:00:00,November,Monday,Fall,1.06,0.67,48,46,2020
2020-11-16,6,06:00:00,November,Monday,Fall,1.06,0.67,48,46,2020
2020-11-16,7,07:00:00,November,Monday,Fall,1.55,0.67,48,46,2020
2020-11-16,8,08:00:00,November,Monday,Fall,1.63,0.67,48,46,2020
2020-11-16,9,09:00:00,November,Monday,Fall,2.23,0.67,48,46,2020
2020-11-16,10,10:00:00,November,Monday,Fall,1.52,0.67,48,46,2020
2020-11-16,11,11:00:00,November,Monday,Fall,0.96,0.67,48,46,2020
2020-11-16,12,12:00:00,November,Monday,Fall,0.51,0.67,48,46,2020
2020-11-16,13,13:00:00,November,Monday,Fall,1.66,0.67,48,46,2020
2020-11-16,14,14:00:00,November,Monday,Fall,1.9000000000000001,0.67,48,46,2020
2020-11-16,15,15:00:00,November,Monday,Fall,1.16,0.67,48,46,2020
2020-11-16,16,16:00:00,November,Monday,Fall,2.81,0.67,48,46,2020
2020-11-16,17,17:00:00,November,Monday,Fall,3.6599999999999997,0.67,48,46,2020
2020-11-16,18,18:00:00,November,Monday,Fall,1.93,0.67,48,46,2020
2020-11-16,19,19:00:00,November,Monday,Fall,0.38,0.67,48,46,2020
2020-11-16,20,20:00:00,November,Monday,Fall,0.43,0.67,48,46,2020
2020-11-16,21,21:00:00,November,Monday,Fall,6.66,0.67,48,46,2020
2020-11-16,22,22:00:00,November,Monday,Fall,4.74,0.67,48,46,2020
2020-11-16,23,23:00:00,November,Monday,Fall,0.94,0.67,48,46,2020
2020-11-17,0,00:00:00,November,Tuesday,Fall,2.25,0.75,61,44,2020
2020-11-17,1,01:00:00,November,Tuesday,Fall,1.5499999999999998,0.75,61,44,2020
2020-11-17,2,02:00:00,November,Tuesday,Fall,1.53,0.75,61,44,2020
2020-11-17,3,03:00:00,November,Tuesday,Fall,0.42000000000000004,0.75,61,44,2020
2020-11-17,4,04:00:00,November,Tuesday,Fall,0.39,0.75,61,44,2020
2020-11-17,5,05:00:00,November,Tuesday,Fall,0.34,0.75,61,44,2020
2020-11-17,6,06:00:00,November,Tuesday,Fall,0.15,0.75,61,44,2020
2020-11-17,7,07:00:00,November,Tuesday,Fall,0.97,0.75,61,44,2020
2020-11-17,8,08:00:00,November,Tuesday,Fall,2.11,0.75,61,44,2020
2020-11-17,9,09:00:00,November,Tuesday,Fall,4.3,0.75,61,44,2020
2020-11-17,10,10:00:00,November,Tuesday,Fall,3.95,0.75,61,44,2020
2020-11-17,11,11:00:00,November,Tuesday,Fall,2.84,0.75,61,44,2020
2020-11-17,12,12:00:00,November,Tuesday,Fall,1.32,0.75,61,44,2020
2020-11-17,13,13:00:00,November,Tuesday,Fall,1.74,0.75,61,44,2020
2020-11-17,14,14:00:00,November,Tuesday,Fall,2.0300000000000002,0.75,61,44,2020
2020-11-17,15,15:00:00,November,Tuesday,Fall,3.73,0.75,61,44,2020
2020-11-17,16,16:00:00,November,Tuesday,Fall,2.3,0.75,61,44,2020
2020-11-17,17,17:00:00,November,Tuesday,Fall,2.26,0.75,61,44,2020
2020-11-17,18,18:00:00,November,Tuesday,Fall,1.78,0.75,61,44,2020
2020-11-17,19,19:00:00,November,Tuesday,Fall,0.9400000000000001,0.75,61,44,2020
2020-11-17,20,20:00:00,November,Tuesday,Fall,0.81,0.75,61,44,2020
2020-11-17,21,21:00:00,November,Tuesday,Fall,1.58,0.75,61,44,2020
2020-11-17,22,22:00:00,November,Tuesday,Fall,1.65,0.75,61,44,2020
2020-11-17,23,23:00:00,November,Tuesday,Fall,4.2700000000000005,0.75,61,44,2020
2020-11-18,0,00:00:00,November,Wednesday,Fall,0.96,0.44,49,45,2020
2020-11-18,1,01:00:00,November,Wednesday,Fall,3.69,0.44,49,45,2020
2020-11-18,2,02:00:00,November,Wednesday,Fall,0.77,0.44,49,45,2020
2020-11-18,3,03:00:00,November,Wednesday,Fall,0.49,0.44,49,45,2020
2020-11-18,4,04:00:00,November,Wednesday,Fall,0.42,0.44,49,45,2020
2020-11-18,5,05:00:00,November,Wednesday,Fall,0.37,0.44,49,45,2020
2020-11-18,6,06:00:00,November,Wednesday,Fall,0.91,0.44,49,45,2020
2020-11-18,7,07:00:00,November,Wednesday,Fall,0.11,0.44,49,45,2020
2020-11-18,8,08:00:00,November,Wednesday,Fall,1.73,0.44,49,45,2020
2020-11-18,9,09:00:00,November,Wednesday,Fall,0.52,0.44,49,45,2020
2020-11-18,10,10:00:00,November,Wednesday,Fall,2.01,0.44,49,45,2020
2020-11-18,11,11:00:00,November,Wednesday,Fall,1.91,0.44,49,45,2020
2020-11-18,12,12:00:00,November,Wednesday,Fall,1.89,0.44,49,45,2020
2020-11-18,13,13:00:00,November,Wednesday,Fall,1.76,0.44,49,45,2020
2020-11-18,14,14:00:00,November,Wednesday,Fall,2.19,0.44,49,45,2020
2020-11-18,15,15:00:00,November,Wednesday,Fall,2.83,0.44,49,45,2020
2020-11-18,16,16:00:00,November,Wednesday,Fall,1.51,0.44,49,45,2020
2020-11-18,17,17:00:00,November,Wednesday,Fall,1.32,0.44,49,45,2020
2020-11-18,18,18:00:00,November,Wednesday,Fall,1.1600000000000001,0.44,49,45,2020
2020-11-18,19,19:00:00,November,Wednesday,Fall,1.42,0.44,49,45,2020
2020-11-18,20,20:00:00,November,Wednesday,Fall,3.27,0.44,49,45,2020
2020-11-18,21,21:00:00,November,Wednesday,Fall,5.11,0.44,49,45,2020
2020-11-18,22,22:00:00,November,Wednesday,Fall,6.83,0.44,49,45,2020
2020-11-18,23,23:00:00,November,Wednesday,Fall,4.66,0.44,49,45,2020
2020-11-19,0,00:00:00,November,Thursday,Fall,2.91,0.02,50,44,2020
2020-11-19,1,01:00:00,November,Thursday,Fall,2.1,0.02,50,44,2020
2020-11-19,2,02:00:00,November,Thursday,Fall,2.9899999999999998,0.02,50,44,2020
2020-11-19,3,03:00:00,November,Thursday,Fall,4.26,0.02,50,44,2020
2020-11-19,4,04:00:00,November,Thursday,Fall,3.4,0.02,50,44,2020
2020-11-19,5,05:00:00,November,Thursday,Fall,3.4699999999999998,0.02,50,44,2020
2020-11-19,6,06:00:00,November,Thursday,Fall,3.49,0.02,50,44,2020
2020-11-19,7,07:00:00,November,Thursday,Fall,3.22,0.02,50,44,2020
2020-11-19,8,08:00:00,November,Thursday,Fall,2.74,0.02,50,44,2020
2020-11-19,9,09:00:00,November,Thursday,Fall,0.81,0.02,50,44,2020
2020-11-19,10,10:00:00,November,Thursday,Fall,0.85,0.02,50,44,2020
2020-11-19,11,11:00:00,November,Thursday,Fall,0.7000000000000001,0.02,50,44,2020
2020-11-19,12,12:00:00,November,Thursday,Fall,0.5700000000000001,0.02,50,44,2020
2020-11-19,13,13:00:00,November,Thursday,Fall,1.7999999999999998,0.02,50,44,2020
2020-11-19,14,14:00:00,November,Thursday,Fall,1.87,0.02,50,44,2020
2020-11-19,15,15:00:00,November,Thursday,Fall,2.18,0.02,50,44,2020
2020-11-19,16,16:00:00,November,Thursday,Fall,4.58,0.02,50,44,2020
2020-11-19,17,17:00:00,November,Thursday,Fall,4.74,0.02,50,44,2020
2020-11-19,18,18:00:00,November,Thursday,Fall,1.5899999999999999,0.02,50,44,2020
2020-11-19,19,19:00:00,November,Thursday,Fall,1.41,0.02,50,44,2020
2020-11-19,20,20:00:00,November,Thursday,Fall,1.4100000000000001,0.02,50,44,2020
2020-11-19,21,21:00:00,November,Thursday,Fall,1.4100000000000001,0.02,50,44,2020
2020-11-19,22,22:00:00,November,Thursday,Fall,1.24,0.02,50,44,2020
2020-11-19,23,23:00:00,November,Thursday,Fall,1.62,0.02,50,44,2020
2020-11-20,0,00:00:00,November,Friday,Fall,1.6,0.04,51,45,2020
2020-11-20,1,01:00:00,November,Friday,Fall,1.46,0.04,51,45,2020
2020-11-20,2,02:00:00,November,Friday,Fall,1.25,0.04,51,45,2020
